Player,Tier,Team,GP,W,L,bc_name,bc_games,shooting_pct,score,boost_per_min,avg_boost,boost_stolen,pct_zero_boost,avg_speed,pct_supersonic,pct_high_air,dist_to_ball,pct_offensive_third,demos_inflicted,demos_taken,win_pct
AcX,Master,Care Bears,28,10,18,AcX,28,21.68006585714286,410.10714285714283,414.99728571428574,49.382177428571424,478.42857142857144,11.027361,1561.7625571428573,16.028529,5.283741614285715,2755.478014285715,16.63620342857143,0.8571428571428571,1.1071428571428572,0.35714285714285715
slain.,Master,Aces,26,15,11,slain.,26,41.491841538461536,440.4230769230769,417.19921384615384,45.640237076923086,638.6923076923077,11.729791692307693,1589.8334153846154,18.175560153846156,5.1757349538461535,2795.7871384615382,21.173594615384616,1.9230769230769231,1.0,0.5769230769230769
SSpekky,Master,Glacier Mint,31,15,16,SSpekky,31,21.68379993548387,368.8709677419355,369.1723051612903,48.95639525806451,436.7419348387097,12.696026806451611,1522.7782032258062,11.270275032258063,6.369250448387097,3109.654154838709,18.96920306451613,0.7741935483870968,1.032258064516129,0.4838709677419355
slendxa,Rival,Hot Wings,27,20,7,slendxa,27,32.8958087037037,423.29629481481487,386.0613777777778,47.32540844444444,521.7036962962962,11.063115000000002,1474.8576814814817,11.745325999999999,4.788016451851853,2778.552837037037,21.901133555555557,0.925925945925926,1.2962962896296295,0.7407407407407407
Billionninja,Veteran,Dragonborn,31,17,14,Billionninja,31,35.330726322580645,368.19354838709677,400.89480645161285,46.12233541935484,430.2258070967742,15.90604135483871,1532.3792451612903,12.933706129032258,4.066190970967742,2935.2108193548383,18.409309096774194,0.8064516129032258,1.2258064516129032,0.5483870967741935
Rosefanatic3615,Challenger,Reef Gremlins,32,16,16,Rosefanatic3615,32,28.004526375,356.15625,356.99825500000003,49.208089375,460.46875,10.522903,1458.5149000000001,7.972729175,3.370665425,3005.8046125,24.644228000000002,0.28125,1.09375,0.5
Bailey,Elite,Teddy Bears,32,19,13,bailey,32,31.464629249999998,355.9375,410.10160625000003,53.21678525,851.90625,10.912854562500002,1573.5967500000002,18.728806875,5.71766695,2987.04195,26.172358874999997,3.65625,1.0,0.59375
cosmo6430,Veteran,Supernova,29,17,12,cosmo6430,12,36.27705666666667,382.1666666666667,471.5571433333334,47.49931866666666,524.6666666666666,12.391714666666667,1648.1888,21.732867,5.632936066666666,2835.450033333333,21.696707,1.0,0.8333333333333334,0.5862068965517241
pman,Premier,Valkyries,28,15,13,pman,28,43.001442,405.35714285714283,346.47606428571436,53.86170442857143,600.0357142857143,4.777110999999999,1535.6339428571428,16.27872914285714,7.0753359,2832.0656000000004,22.964863571428573,2.0357142857142856,0.9285714285714286,0.5357142857142857
Calster,Master,Olympic Knights,28,17,11,Calster,28,34.92816685714286,405.2857142857143,389.5340314285714,48.17651371428571,490.75,11.470172285714286,1546.6732714285713,14.592054142857142,6.083978528571429,2861.2453142857144,19.009653714285715,1.1785714285714286,1.1428571428571428,0.6071428571428571
ShiftDrink,Contender,Fingus No Legs,27,18,9,ShiftDrink,31,35.350854000000005,440.93548387096774,311.13717999999994,47.06735741935484,394.3548393548387,11.503785193548389,1430.6636903225806,7.295615025806453,2.2477871258064517,2937.7719870967735,21.140174709677424,0.6774193580645161,0.9677419322580645,0.6666666666666666
JKEO01,Prospect,Blacktips,30,17,13,JKEO01,30,22.666667066666665,377.2,417.39167066666664,51.412405933333325,535.3,13.936035599999999,1489.8262666666667,11.721673133333333,5.23230628,2700.0844733333333,21.258955533333335,0.9,1.1333333333333333,0.5666666666666667
Phelpsy,Elite,Teddy Bears,30,18,12,Phelpsy,30,25.4215686,376.93333433333333,419.52613633333334,45.41206999999999,549.5666626666667,14.58675975,1513.8301633333333,13.033180633333332,3.8202274833333334,2785.1653933333337,21.658338033333333,1.66666666,1.233333343333333,0.6
Wallaby Gangsta,Rival,Polar Bears,32,14,18,Wallaby Gangsta,31,33.10687574193548,353.16129096774193,415.2088193548387,50.98670377419355,563.8709709677419,11.420797838709676,1494.5102935483872,11.248541709677419,4.14512925483871,3097.6528419354845,22.367260483870968,1.0645161322580645,1.1935483838709677,0.4375
R1PP_LLAMA5,Challenger,Toucans,32,18,14,R1PP_LLAMA5,31,35.10792096774193,354.3870961290323,390.8273880645161,51.98360980645162,404.7096774193548,13.119907096774195,1530.4259741935484,13.395882741935484,5.134650032258064,3162.742064516129,18.663158258064517,0.967741935483871,0.9677419361290324,0.5625
Jolt,Elite,Krakens,32,16,16,Jolt,32,24.70982125,352.125,432.96514625,54.16092475000001,544.4375,7.8269040375,1594.9372625,18.267284,3.67742445,2918.2778375,19.76110575,1.25,0.9375,0.5
MainlyMapleSyrup,Challenger,Reef Gremlins,27,14,13,MainlyMapleSyrup,27,28.828517185185184,417.0,392.1348366666666,53.714612555555554,518.5925918518519,7.5642890814814825,1614.8741296296298,18.258230148148147,4.638855211111111,2909.8753666666667,24.101685000000003,0.8518518555555556,0.7037037044444445,0.5185185185185185
RL Camaro,Amateur,Stream Rascals,32,12,20,RL Camaro,32,28.546627250000004,351.78125,318.45648,51.467111624999994,383.40625,9.446642725,1426.2761,8.70309215,3.6195554125000005,3165.0784999999996,20.047270374999997,0.5,1.1875,0.375
Schmeemeet,Challenger,Boost Steal,31,12,19,Schmeemeet,31,23.061956387096775,362.80645161290323,402.4270193548387,49.56216503225806,522.3871,12.069023387096772,1476.1752741935484,9.882282064516128,4.399834780645162,2907.1330322580648,20.334709290322582,1.161290329032258,1.2580645167741935,0.3870967741935484
GFC-RAIDER,Prospect,River Wolves,32,17,15,GFC-RAIDER,32,35.365675625,351.0,371.64181750000006,40.338327750000005,557.4375,16.4291553125,1461.8196249999999,9.892415875000001,3.4237608250000005,2795.6682124999998,22.345510625,1.03125,1.125,0.53125
Itzmoose,Veteran,Luna Moths,30,14,16,itzmoose,30,21.91197666666666,374.0,387.3626586666667,51.77494960000001,476.83333733333336,12.9688118,1510.0505366666664,10.093688366666667,4.379220916666666,2899.7523133333334,21.868850833333333,0.3333333333333333,0.66666667,0.4666666666666667
Squeeezi,Prospect,Fairies,32,15,17,Squeeezi,32,24.844842125,350.40625,383.43810249999996,51.868509875,727.0625,10.033502125,1543.6933624999997,15.982028249999999,4.3415721375,3067.977575,23.083948375000002,1.28125,0.78125,0.46875
wicked,Master,Nightmare,29,12,17,wicked,29,26.462503,386.27586137931036,434.87444034482763,52.507188620689654,498.37930689655167,8.151881144827586,1606.2867310344825,16.94381875862069,5.113902965517242,3070.7668896551727,17.808115620689655,1.4482758620689655,1.4482758620689655,0.41379310344827586
Eclipse,Premier,Gummy Bears,32,20,12,Eclipse,32,37.238906875,349.625,434.94073875,48.177435749999994,630.46875,13.2346459375,1561.0172624999998,16.439739625,6.4750639625,2638.10545,23.64300525,1.78125,1.09375,0.625
Izumi._._.,Contender,Nebulae,31,17,14,IzumI._._.,31,39.595958967741936,360.4193548387097,319.0733783870968,52.23829264516128,315.38709677419354,9.234026032258063,1431.1614935483874,8.837425270967742,2.3045743548387096,3207.0148032258057,17.043850258064516,0.5161290322580645,0.7741935483870968,0.5483870967741935
Its_Bran,Rival,Dracos,31,20,11,Its_Bran,31,30.448028516129032,360.16129096774193,369.1702054838709,52.20805838709677,508.93548064516125,11.597961867741935,1417.3664806451613,9.938139435483873,3.7148295870967742,2969.7772709677415,19.861061483870966,0.677419355483871,1.032258064516129,0.6451612903225806
nelz,Master,Helicoprions,32,21,11,nelz,28,26.596617714285717,349.7142857142857,368.87525714285715,54.30401485714287,551.1071428571429,8.556399928571429,1549.7653142857143,16.47482714285714,5.969541585714286,2940.3910714285707,24.771322000000005,0.7142857142857143,1.1071428571428572,0.65625
Blun,Challenger,Warthogs,31,9,22,Blun,31,27.303556387096776,359.90322612903225,361.50878903225805,48.239938064516124,446.741935483871,9.83447293548387,1527.5952451612904,11.179299193548387,3.2904591322580647,2966.8694258064515,19.399800193548387,0.5806451619354839,1.0322580580645162,0.2903225806451613
LMN.,Elite,Commanders,29,15,14,LMN.,29,34.86854179310345,384.2068965517241,430.4868775862069,51.5864235862069,681.4482724137931,12.639610068965517,1529.984803448276,14.114358068965519,4.636502917241379,2957.8208206896556,25.73551282758621,1.517241372413793,1.0,0.5172413793103449
Jarrtsu,Elite,Krakens,32,16,16,Jarrtsu,32,24.793490312499998,347.90625,377.28780875,49.954404124999996,565.5625,9.4801941625,1441.3774625,8.8424652375,5.274585887500001,2698.3374875,22.160581999999998,0.90625,1.0,0.5
Dc,Rival,Polar Bears,32,14,18,Dc,31,29.64157664516129,342.935484516129,400.74847548387095,49.991798548387095,578.3225806451613,9.941680870967742,1491.6632129032255,12.023255354838708,5.512554219354838,3047.1091258064516,21.356198838709677,0.7741935483870968,0.7419354870967743,0.4375
yoshawatt,Prospect,Honey Badgers,30,19,11,yoshawatt,30,36.38239613333334,370.166666,373.191297,47.234712433333335,532.5999993333334,11.651465333333334,1485.1199299999998,11.882356216666668,3.051652986666667,3014.5613500000004,21.198388966666666,0.9333333200000001,1.3333333433333332,0.6333333333333333
.S,Elite,Legati,31,12,19,.S,31,31.130804774193546,358.19354903225803,340.4894509677419,48.580134580645165,451.5806451612903,10.000363522580646,1472.9498580645159,8.590137329032258,5.165628096774193,3003.770529032258,20.892435709677418,0.6451612935483871,1.1935483806451612,0.3870967741935484
Surge85,Rival,Nightfall,31,15,16,Surge85,31,30.80645187096774,358.00000064516126,324.811649032258,55.66056458064516,487.54838645161294,6.342195670967742,1515.0925741935484,9.445807612903227,4.673745419354839,3117.4042322580644,21.91963719354839,1.3225806419354837,0.7096774193548387,0.4838709677419355
Generallyabot,Elite,Leopards,28,17,11,generallyabot,28,26.333309714285715,396.25,401.1302471428571,45.55226485714286,480.9642857142857,12.646209357142855,1542.2374285714286,14.125512,4.4931126428571435,2865.809628571428,22.324097142857145,1.0714285714285714,0.5357142857142857,0.6071428571428571
Thunderbolt,Challenger,Scarabs,32,11,21,Thunderbolt,32,29.146825375,346.65625,331.83435375,47.852483125,387.46875,6.62861015,1437.89525,9.336724825000001,3.3677948500000006,2915.6559625,19.150146,0.96875,1.59375,0.34375
Squatch .,Veteran,Sons of Ares,29,12,17,Squatch .,32,30.394050625000002,392.875,392.90110125000007,47.90085325,483.4375,10.42935375,1581.6171375000001,14.658916000000001,4.198167775,2982.6772874999997,18.624156375000002,1.53125,1.21875,0.41379310344827586
Reapdemon,Challenger,Hydras,28,21,7,Reapdemon,28,37.29412785714286,395.92857142857144,413.95766000000003,51.55603228571429,553.5714285714286,9.839502,1611.409257142857,13.937709857142858,6.427057371428573,2796.4154142857146,22.865529714285717,0.9285714285714286,0.7857142857142857,0.75
heyy_17,Challenger,Warbirds,28,22,6,heyy_17,28,44.328231714285714,399.64285714285717,389.73654,52.7976037142857,469.42857142857144,7.280230096428572,1481.145282142857,12.989993142857145,2.882253992857143,3147.01795,20.498219464285715,0.9642857178571429,1.0,0.7857142857142857
Ditto -_-,Prospect,Tomcats,31,15,16,Ditto -_-,31,29.206349032258068,357.2903225806452,288.7056767741936,54.107632645161296,363.80645161290323,7.061116458064516,1490.4312225806452,12.23053922580645,2.965029532258064,3020.464116129032,18.752371193548385,0.8387096780645161,0.7419354838709677,0.4838709677419355
Vera,Veteran,Giraffes,28,14,14,Vera,32,35.3418804375,391.90625,387.08031125,47.088144125,460.46875,11.895808375,1522.68925,14.821964000000001,4.350717825,2813.7866125,21.307467749999997,0.96875,1.03125,0.5
Ryzor,Amateur,Garlic Knots,31,19,12,Ryzor,31,41.24805870967742,357.1290322580645,428.291274516129,50.0561,379.93548387096774,12.921562741935483,1594.9395322580647,17.99609951612903,3.571186387096774,3392.809419354839,17.653180451612904,1.2258064522580645,0.4838709709677419,0.6129032258064516
Yami ^^,Elite,Peerless Scarred,29,17,12,Yami ^^,29,33.379321999999995,381.55172413793105,424.5625144827587,51.234866517241386,583.7586172413793,8.91109531034483,1557.3970896551723,17.115363862068964,4.218671489655173,3056.5990758620687,19.126154241379307,2.793103444827586,0.9310344827586207,0.5862068965517241
Unc Jeebs,Challenger,Gold Hoarders,31,21,10,Unc Jeebs,31,38.115718967741934,356.70967806451614,328.4341,47.726374580645164,475.8709670967742,10.519815096774193,1439.0835677419354,9.773402212903227,4.101058025806451,2961.1486,20.708646387096774,1.0645161296774195,1.2903225838709678,0.6774193548387096
Blissful Beluga,Rival,Howlers,28,18,10,Blissful Beluga,28,30.989361000000006,394.32142857142856,303.71707428571426,57.764653857142854,410.92857142857144,5.319347428571429,1448.0372714285716,6.702261685714286,3.5312800714285713,2901.7056,21.79888514285714,0.32142857142857145,1.3214285714285714,0.6428571428571429
Yomilo67,Challenger,Aasimar,24,17,7,Yomilo67,8,59.23077,505.375,391.54912,55.4658365,542.0,6.550697850000001,1507.20275,13.512096,4.5640687,2807.2448,22.9571245,1.0,1.0,0.7083333333333334
RealMrGreen,Rival,Ocelots,31,18,13,RealMrGreen,31,42.832445032258065,355.51612903225805,447.6897980645161,49.739725387096776,568.2903225806451,14.229263645161287,1589.5991870967744,18.392175193548386,5.649393858064515,3005.0424935483875,21.055117806451612,0.8709677419354839,0.9677419387096775,0.5806451612903226
Larkspur,Prospect,Piranhas,31,15,16,Larkspur,31,36.333809419354836,355.12903161290325,386.73283000000004,43.925879741935475,466.67741870967745,18.072635483870968,1460.8655838709676,8.952391774193547,3.869766451612903,2838.9176419354835,20.881912548387096,1.0000000006451613,1.3225806483870968,0.4838709677419355
BallChasinq,Master,Blackbirds,28,13,15,BallChasinq,28,17.21445207142857,393.10714285714283,416.3534085714286,43.27811428571429,443.42857142857144,18.350090857142856,1516.9438000000002,14.457364714285715,5.055861385714286,2683.7017285714282,19.201276142857147,0.75,1.3571428571428572,0.4642857142857143
Jonezy,Veteran,Makos,32,19,13,Jonezy,32,21.250970875,343.28125,391.5754075,50.501815875000005,621.875,7.913648412499999,1554.7840374999998,12.514210375,3.79833745,2729.9748624999997,22.725901999999998,1.1875,1.03125,0.59375
Colinn,Elite,Commanders,26,12,14,Colinn,26,31.591741846153845,422.3076923076923,443.83229153846156,48.63840153846154,573.0,11.349332,1643.7680384615387,21.61141323076923,4.1961201230769225,2907.396846153846,18.660574307692308,1.6153846153846154,1.0,0.46153846153846156
Flurry ^-^,Veteran,Fer-de-Lance,32,11,21,Flurry ^-^,32,30.979437125000004,343.0625,389.24187374999997,52.595283875,446.375,7.292468525,1557.7164875,12.453212,3.5944963125,3215.2510875,19.014594375,0.3125,0.8125,0.34375
Minty Moonifer,Master,Nue,32,15,17,Minty Moonifer,32,19.1773505,342.15625,377.1714375,46.006964749999995,571.25,12.975176124999999,1506.5474,11.548765374999999,5.9746724875,2921.6876875,22.6730315,1.15625,1.40625,0.46875
Ai0n,Elite,Tiny Terrors,31,13,18,Ai0n,31,32.67793161290322,353.1290322580645,374.44711903225806,51.335730580645155,728.9354838709677,7.964761187096774,1589.664687096774,16.851345516129033,5.005734748387097,3160.132258064516,25.08861548387097,2.4193548451612905,1.0967741967741935,0.41935483870967744
dep!,Rival,Kitsune,31,17,14,dep!,31,29.600943225806446,353.00000032258066,344.29229935483875,48.80902961290323,414.7741941935484,9.374454806451613,1505.6442838709677,12.464357677419354,4.854681854838709,3296.8288322580647,17.998513387096775,0.8387096774193549,1.0645161296774195,0.5483870967741935
Sunex,Challenger,Blitzars,31,18,13,Sunex,31,34.61469509677419,353.00000064516126,367.3777474193549,49.36483716129032,506.70967677419355,11.817416903225807,1531.6051741935485,13.323867806451613,4.533015058064516,3144.4384258064515,21.667166064516127,1.0322580677419355,0.5806451612903226,0.5806451612903226
Absolutely TOR,Veteran,Cannoli,32,23,9,Absolutely TOR,32,28.730817374999997,341.6875,351.22650625,53.482983375,502.125,9.138170525000001,1504.936925,11.8662025,3.4980295875,3014.7674,20.979000125,0.5625,0.65625,0.71875
kalten,Elite,Forest Cobra,31,10,21,kalten,31,21.969750193548386,352.38709645161293,350.38231548387097,50.60105338709677,475.41935419354843,10.140190406451612,1488.0889935483872,12.043290741935483,4.902479816129032,2845.923441935484,20.501882193548386,1.2258064548387098,1.3225806387096772,0.3225806451612903
thenetkiller27,Contender,Abyss,26,9,17,Thenetkiller27,26,35.23477734615385,420.15384615384613,363.87803730769224,45.080463153846146,352.80769307692304,13.042363807692308,1447.1033653846155,9.802333192307692,3.572136796153846,2843.07635,18.760099038461536,0.5384615469230769,0.8846153892307693,0.34615384615384615
Soda. .,Rival,Ocelots,31,18,13,Soda. .,31,29.722535483870967,352.03225741935483,437.9371225806451,47.92808270967742,728.6451580645162,11.339477580645163,1597.4361612903226,18.15356570967742,4.512217958064516,3263.0426064516123,21.62528125806452,3.3225806483870968,0.8709677425806452,0.5806451612903226
daysil,Elite,Hellhounds,32,12,20,daysil,32,28.379120750000002,340.34375,394.6031125,52.488998,622.9375,9.450327062500001,1566.2321375,18.482119375,5.585794224999999,3023.8093625,21.3339155,0.96875,1.15625,0.375
Wash3y,Prospect,Earth,29,14,15,Wash3y,29,37.81460013793103,375.55172413793105,420.73593655172414,51.59425020689656,586.3793075862069,11.57452872413793,1544.4965137931035,14.391618344827585,4.987107927586207,2875.1031172413796,21.56716679310345,1.8275861937931035,0.6206896565517241,0.4827586206896552
dafiya711,Challenger,Toucans,31,17,14,dafiya711,30,31.5016836,349.16666533333336,375.33018933333335,51.590014999999994,425.266668,9.661503106666666,1513.3812733333336,14.946952399999999,2.866710063333334,3174.6007366666668,19.4670468,1.1333333333333333,0.533333334,0.5483870967741935
mel,Prospect,Aetherborn,26,19,7,mel,26,38.112719769230765,418.3461492307692,340.4643461538462,45.832776461538465,500.4999992307693,10.862237961538463,1409.0850846153846,8.278147423076923,2.830272192307692,3011.9763615384613,22.232142153846155,0.8461538500000001,0.9230769276923076,0.7307692307692307
StorchBurn,Veteran,Makos,30,19,11,StorchBurn,30,29.482443199999995,362.23333333333335,442.5092466666667,50.014141200000005,603.0333333333333,11.286468466666665,1556.4851066666668,18.156721,4.778398346666666,2728.3846800000006,21.12211873333333,1.9333333333333333,1.1333333333333333,0.6333333333333333
MZFdoom,Elite,Fire,30,11,19,MZFdoom,30,28.4034394,361.6000003333333,399.932997,52.05492173333334,426.73333399999996,7.3150525733333325,1511.1533666666664,14.391911366666667,4.296419973333332,2823.2343733333337,19.376338033333337,0.8000000033333333,1.5000000033333334,0.36666666666666664
AlteredSp4rky,Challenger,All On Black,28,19,9,AlteredSp4rky,28,31.982382428571434,386.67857499999997,435.47940714285716,50.95163589285715,558.3571392857143,15.079863214285712,1614.0166107142857,17.714404857142856,4.752908803571429,3001.0667392857144,22.565107321428574,1.6071428607142857,0.714285715,0.6785714285714286
AZoroARK,Contender,Cheese Pizza,32,15,17,AZoroARK,32,29.515931125,337.90625,348.30174000000005,50.481712375,410.5,9.446204374999999,1475.1274625,10.605029125000001,3.5275837,3037.223275,22.893514124999996,1.34375,0.90625,0.46875
